,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
1033,Y,Fa,50.0,1938,1950,PConc,0,0.0,1,0.0,Gd,Fa,Fa,7,TA,5,Ex,None,None,0.0,1,30,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,Fa,Normal,2,Gable,Typ,Bnk,Inside,CompShg,None,Pave,Y,Gtl,0,954,0,0,0,0,0,0,920.0,0.0,0.0,6305,1Story,6,2007,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Basment,WD,1Fam,920.0,MnPrv,0,Crawfor,RL,119750
1034,N,None,64.5,1957,1957,Slab,0,0.0,1,0.0,None,TA,TA,3,TA,4,Ex,None,None,0.0,0,20,None,None,1.0,1,Norm,Norm,TA,Gd,None,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,N,Gtl,0,845,0,186,0,0,0,0,0.0,0.0,0.0,11500,1Story,1,2009,Wd Sdng,None,IR1,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,0.0,None,0,Edwards,RL,84000
1035,Y,Ex,89.0,2007,2008,PConc,0,0.0,2,1.0,Ex,Ex,TA,5,Gd,9,Ex,None,None,70.0,1,20,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,HLS,Inside,CompShg,None,Pave,Y,Gtl,0,1620,0,228,0,0,0,0,598.0,1022.0,0.0,12898,1Story,9,2009,VinylSd,Gd,IR1,0,VinylSd,SBrkr,Fin,Stone,GasA,Attchd,WD,1Fam,1620.0,None,0,Timber,RL,315500
1036,Y,Gd,70.0,2001,2002,PConc,1,0.0,2,0.0,TA,Gd,TA,5,Gd,8,Ex,None,None,396.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2263,0,0,0,45,0,1208,1055.0,0.0,0.0,9240,2Story,9,2008,VinylSd,No,Reg,189,VinylSd,SBrkr,Fin,BrkFace,GasA,BuiltIn,WD,1Fam,1055.0,None,0,CollgCr,RL,287000
1037,Y,TA,21.0,1970,2008,CBlock,1,0.0,1,0.0,TA,TA,None,6,TA,4,TA,None,None,0.0,1,160,Unf,Unf,0.0,1,Norm,Norm,None,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1344,0,0,0,0,0,546,546.0,0.0,0.0,1533,2Story,5,2009,CemntBd,No,Reg,0,CmentBd,SBrkr,None,None,GasA,None,WD,Twnhs,546.0,None,0,MeadowV,RM,97000
1038,Y,Gd,21.0,1970,1970,CBlock,0,0.0,1,1.0,None,TA,TA,4,TA,4,TA,None,None,0.0,0,180,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,630,0,0,0,0,0,0,121.0,509.0,0.0,1477,SFoyer,4,2009,CemntBd,Av,Reg,0,CmentBd,SBrkr,Unf,None,GasA,Attchd,WD,TwnhsE,630.0,None,0,MeadowV,RM,80000
1039,Y,TA,88.0,1957,2000,CBlock,0,0.0,2,1.0,TA,TA,TA,4,TA,5,Ex,None,None,67.0,1,20,Rec,BLQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Maj1,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1803,0,0,0,0,0,0,284.0,168.0,682.0,13125,1Story,1,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,RFn,BrkCmn,GasA,Attchd,WD,1Fam,1134.0,GdPrv,0,Sawyer,RL,155000
1040,Y,TA,80.0,1966,2000,CBlock,1,1.0,1,0.0,None,Gd,TA,8,TA,6,Gd,None,None,252.0,0,60,GLQ,Rec,2.0,1,Feedr,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1632,0,0,0,40,0,832,336.0,400.0,64.0,9130,2Story,7,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,800.0,None,0,NWAmes,RL,173000
1041,Y,Gd,34.0,2005,2005,PConc,0,0.0,2,1.0,Gd,Gd,TA,5,Gd,6,Ex,None,None,135.0,1,120,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1306,0,170,0,63,0,0,406.0,900.0,0.0,5381,1Story,8,2009,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,Twnhs,1306.0,None,0,NridgHt,RL,196000
1042,Y,Gd,86.0,1990,1990,PConc,1,0.0,2,1.0,Ex,Gd,TA,5,TA,7,Ex,None,None,99.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2329,0,192,0,121,0,797,390.0,1085.0,0.0,11839,2Story,5,2008,HdBoard,No,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1475.0,None,0,SawyerW,RL,262280
1043,Y,Gd,80.0,1981,1981,PConc,1,0.0,2,1.0,Gd,Gd,TA,5,Gd,8,TA,None,None,0.0,1,20,ALQ,Unf,2.0,1,PosN,Norm,TA,TA,TA,Normal,4,Hip,Typ,Lvl,Inside,WdShngl,None,Pave,Y,Gtl,0,2524,0,474,0,120,0,0,1420.0,1104.0,0.0,9600,1Story,7,2009,BrkFace,No,Reg,0,BrkFace,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,2524.0,MnPrv,0,NWAmes,RL,278000
1044,Y,None,64.5,1955,1955,Slab,0,0.0,2,0.0,Gd,TA,TA,5,TA,3,Ex,None,None,0.0,1,20,None,None,2.0,1,Norm,Norm,TA,TA,None,Normal,4,Hip,Min2,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1733,0,0,0,0,0,0,0.0,0.0,0.0,13680,1Story,6,2009,BrkFace,None,IR1,0,Wd Sdng,FuseA,Unf,None,GasA,Attchd,WD,1Fam,0.0,None,0,Edwards,RL,139600
1045,Y,Ex,85.0,2005,2006,PConc,1,0.0,3,0.0,Gd,Ex,TA,5,Gd,9,Ex,None,None,208.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Partial,4,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2868,0,214,0,108,0,876,1752.0,240.0,0.0,16056,2Story,7,2006,CemntBd,Av,IR1,0,CmentBd,SBrkr,Fin,Stone,GasA,BuiltIn,New,1Fam,1992.0,None,0,StoneBr,RL,556581
1046,Y,Gd,57.0,1994,1995,PConc,0,1.0,1,0.0,None,TA,TA,5,TA,5,Ex,None,None,0.0,0,20,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,990,0,0,0,0,0,0,304.0,686.0,0.0,9245,1Story,2,2008,VinylSd,No,IR2,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,990.0,None,0,CollgCr,RL,145000
1047,Y,None,100.0,1960,2006,Slab,0,0.0,1,0.0,TA,TA,TA,4,TA,5,TA,None,None,75.0,1,20,None,None,2.0,1,Norm,Norm,TA,Fa,None,Normal,3,Hip,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1771,0,0,0,0,0,0,0.0,0.0,0.0,21750,1Story,11,2009,HdBoard,None,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,0.0,GdPrv,0,Mitchel,RL,115000
1048,Y,None,60.0,1946,2006,CBlock,0,0.0,1,0.0,None,Gd,TA,7,TA,4,Ex,None,None,0.0,0,20,None,None,1.0,1,Norm,Norm,TA,TA,None,Abnorml,2,Gable,Typ,Low,Inside,CompShg,None,Pave,Y,Gtl,0,930,0,0,0,0,0,0,0.0,0.0,0.0,11100,1Story,4,2010,MetalSd,None,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,0.0,None,0,Edwards,RL,84900
1049,Y,Gd,73.0,2007,2007,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1302,0,0,0,22,0,0,1302.0,0.0,0.0,8993,1Story,8,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,New,1Fam,1302.0,None,0,Gilbert,RL,176485
1050,Y,Gd,103.0,2007,2007,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,0.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Partial,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1316,0,0,0,20,0,0,1316.0,0.0,0.0,11175,1Story,10,2007,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,None,GasA,Attchd,New,1Fam,1316.0,None,0,CollgCr,RL,200141
1051,Y,TA,100.0,1964,1978,CBlock,1,1.0,1,0.0,TA,TA,TA,6,TA,6,TA,None,None,272.0,1,60,Rec,Unf,2.0,1,Artery,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1977,0,0,0,52,0,850,374.0,442.0,0.0,9500,2Story,6,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkCmn,GasA,Attchd,WD,1Fam,816.0,GdPrv,0,NAmes,RL,165000
1052,Y,TA,68.0,1957,2002,CBlock,0,0.0,1,0.0,Gd,TA,TA,6,TA,5,Ex,None,None,145.0,1,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,4,Hip,Min2,Lvl,Inside,CompShg,None,Pave,Y,Mod,0,1526,0,116,0,78,0,0,833.0,383.0,0.0,8562,1Story,5,2010,HdBoard,Av,Reg,0,HdBoard,FuseA,Unf,Stone,GasA,Basment,WD,1Fam,1216.0,None,0,Edwards,RL,144500
1053,Y,Gd,90.0,2002,2002,PConc,1,0.0,2,1.0,Gd,Gd,TA,5,Gd,8,Ex,None,None,210.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1989,0,199,0,60,0,898,133.0,932.0,0.0,11367,2Story,11,2006,VinylSd,Mn,Reg,0,VinylSd,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1065.0,None,0,CollgCr,RL,255000
1054,Y,Gd,104.0,1976,1976,CBlock,0,1.0,2,0.0,TA,TA,TA,5,TA,6,TA,None,None,160.0,1,20,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1523,0,0,0,0,0,0,549.0,644.0,0.0,11361,1Story,5,2008,Plywood,No,Reg,189,Plywood,SBrkr,Fin,BrkFace,GasA,Attchd,COD,1Fam,1193.0,MnPrv,0,NWAmes,RL,180000
1055,Y,Gd,43.0,2005,2005,PConc,0,0.0,2,1.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,240.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1364,0,192,0,36,0,0,705.0,659.0,0.0,7052,1Story,6,2006,VinylSd,Av,IR1,0,VinylSd,SBrkr,RFn,Stone,GasA,Attchd,WD,TwnhsE,1364.0,None,0,NridgHt,RL,185850
1056,Y,Gd,89.0,1994,1994,PConc,1,0.0,2,0.0,Gd,Gd,TA,6,Gd,7,Ex,None,None,0.0,1,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,FR2,CompShg,None,Pave,Y,Gtl,0,1850,0,168,0,98,0,871,378.0,595.0,0.0,29959,2Story,1,2009,HdBoard,No,IR2,0,HdBoard,SBrkr,Fin,None,GasA,BuiltIn,WD,1Fam,973.0,None,0,NoRidge,RL,248000
1057,Y,Ex,96.0,2008,2008,PConc,1,0.0,2,1.0,Gd,Ex,TA,5,Ex,9,Ex,None,None,154.0,1,60,GLQ,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2184,0,0,0,102,0,1054,168.0,936.0,0.0,11308,2Story,7,2009,VinylSd,Av,IR1,0,VinylSd,SBrkr,Fin,Stone,GasA,Attchd,WD,1Fam,1104.0,None,0,NridgHt,RL,335000
1058,Y,TA,70.0,1932,1950,CBlock,1,0.0,1,0.0,Gd,TA,TA,7,TA,6,TA,None,None,480.0,1,50,Rec,LwQ,2.0,1,Norm,Norm,Fa,TA,TA,Normal,3,Gable,Typ,HLS,Corner,CompShg,None,Pave,Y,Mod,0,1991,0,0,0,0,19,895,0.0,297.0,557.0,11275,1.5Fin,3,2007,MetalSd,Mn,IR1,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Detchd,WD,1Fam,854.0,None,0,Crawfor,RL,220000
1059,Y,Gd,41.0,2001,2001,PConc,0,0.0,2,1.0,None,Gd,TA,5,Gd,8,Ex,None,None,0.0,0,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1338,0,0,0,0,170,0,722.0,616.0,0.0,4920,1Story,4,2010,CemntBd,Mn,Reg,0,CmentBd,SBrkr,Fin,None,GasA,Attchd,WD,TwnhsE,1338.0,None,0,StoneBr,RL,213500
1060,Y,TA,120.0,1935,1950,CBlock,0,0.0,1,0.0,None,TA,TA,4,Fa,3,TA,None,None,0.0,0,30,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Low,Inside,CompShg,Shed,Grvl,Y,Gtl,0,894,0,0,0,20,0,0,894.0,0.0,0.0,18000,1Story,8,2008,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Detchd,ConLD,1Fam,894.0,None,560,IDOTRR,C (all),81000
1061,N,TA,85.0,1900,1950,BrkTil,0,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,Grvl,0.0,0,190,Unf,Unf,2.0,2,Norm,Norm,TA,TA,TA,Normal,5,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2337,0,0,0,57,0,915,662.0,0.0,0.0,13600,2Story,9,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,2fmCon,662.0,None,0,OldTown,RM,90000
1062,Y,TA,50.0,1925,1980,BrkTil,0,0.0,1,0.0,Gd,Gd,TA,6,TA,6,Gd,None,None,0.0,1,30,BLQ,Unf,2.0,1,Artery,Norm,TA,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1103,0,166,0,120,0,0,706.0,397.0,0.0,6000,1Story,7,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1103.0,MnPrv,0,OldTown,RM,110500
1063,Y,TA,73.0,1966,1966,CBlock,1,0.0,1,0.0,Po,TA,TA,6,TA,5,Ex,None,None,200.0,1,20,BLQ,Rec,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1154,0,0,0,58,0,0,184.0,740.0,230.0,11000,1Story,11,2009,Plywood,Mn,IR1,0,Plywood,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1154.0,MnPrv,0,NAmes,RL,154000
1064,Y,Ex,80.0,1996,1997,PConc,1,0.0,2,1.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,60,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Mod,0,2260,0,296,0,44,0,954,105.0,1201.0,0.0,14000,2Story,4,2010,Wd Sdng,Gd,Reg,0,Wd Sdng,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1306.0,None,0,ClearCr,RL,328000
1065,Y,Gd,59.0,1993,1994,PConc,1,0.0,2,0.0,TA,TA,TA,7,Gd,6,Gd,None,None,0.0,1,60,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1571,0,0,0,40,0,772,799.0,0.0,0.0,7837,2Story,5,2009,VinylSd,No,IR1,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,799.0,None,0,Gilbert,RL,178000
1066,Y,TA,80.0,1964,1964,CBlock,1,0.0,1,1.0,None,TA,TA,6,TA,6,TA,None,None,360.0,0,60,GLQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Mod,0,1611,0,328,0,128,0,813,0.0,674.0,106.0,9760,2Story,6,2008,HdBoard,Gd,Reg,189,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,780.0,None,0,NAmes,RL,167900
1067,Y,Gd,42.0,1973,1973,CBlock,1,0.0,2,1.0,Gd,TA,TA,4,TA,6,Gd,None,None,0.0,1,160,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,5,Gable,Maj1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,2521,0,728,0,20,0,1230,105.0,837.0,0.0,3964,2Story,6,2006,CemntBd,No,Reg,0,CmentBd,SBrkr,Fin,None,GasA,Attchd,WD,TwnhsE,942.0,GdPrv,0,MeadowV,RM,151400
1068,Y,TA,60.0,1949,2003,CBlock,0,1.0,1,0.0,None,Gd,TA,7,TA,5,TA,None,None,0.0,0,45,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,893,0,0,0,0,0,0,625.0,220.0,0.0,9600,1.5Unf,5,2007,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,845.0,None,0,NAmes,RL,135000
1069,Y,TA,72.0,1956,1956,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,None,120.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1048,0,0,0,20,0,0,462.0,586.0,0.0,10152,1Story,6,2007,MetalSd,No,Reg,192,MetalSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1048.0,None,0,NAmes,RL,135000
1070,Y,TA,78.0,1968,1968,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,6,Ex,None,None,0.0,0,60,Rec,Unf,2.0,1,RRAn,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1556,0,0,0,0,0,727,429.0,298.0,0.0,11700,2Story,5,2009,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,727.0,None,0,NWAmes,RL,154000
1071,Y,Fa,50.0,1948,1950,CBlock,0,1.0,1,1.0,TA,TA,TA,3,TA,5,Fa,None,None,0.0,1,50,Unf,Unf,1.0,1,Artery,Norm,TA,TA,Fa,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,P,Gtl,0,1456,0,0,0,0,0,454,810.0,0.0,0.0,7585,1.5Fin,8,2006,MetalSd,Mn,Reg,0,MetalSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,810.0,None,0,Edwards,RL,91500
1072,Y,TA,75.0,1977,1977,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,6,TA,None,None,140.0,0,60,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Bnk,Corner,CompShg,None,Pave,Y,Gtl,0,1426,0,252,0,0,0,728,155.0,535.0,0.0,7950,2Story,7,2009,HdBoard,No,IR1,0,Plywood,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,690.0,MnPrv,0,Edwards,RL,159500
1073,Y,Gd,74.0,2006,2006,PConc,0,0.0,2,0.0,None,Gd,TA,5,Gd,7,Ex,None,None,0.0,0,20,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1240,0,140,0,93,0,0,1240.0,0.0,0.0,8556,1Story,5,2007,VinylSd,Av,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1240.0,None,0,CollgCr,RL,194000
1074,Y,TA,75.0,1940,1984,CBlock,1,0.0,1,0.0,Gd,TA,TA,6,TA,7,TA,None,None,0.0,2,70,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1740,0,0,0,0,0,780,390.0,410.0,0.0,13125,2Story,7,2007,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,CWD,1Fam,800.0,None,0,Crawfor,RL,219500
1075,Y,Fa,60.0,1936,1989,CBlock,0,1.0,2,0.0,TA,Gd,TA,8,TA,5,Gd,None,Grvl,0.0,1,50,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min1,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1466,0,436,0,21,0,370,170.0,626.0,0.0,10800,1.5Fin,4,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,796.0,None,500,OldTown,RL,170000
1076,Y,TA,73.0,1969,1969,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,Ex,None,None,0.0,0,20,BLQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1096,0,240,0,32,0,0,230.0,75.0,791.0,15870,1Story,3,2006,VinylSd,Mn,IR1,0,Plywood,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1096.0,None,0,NAmes,RL,138800
1077,Y,Gd,37.0,2004,2004,PConc,0,0.0,1,1.0,Gd,Gd,TA,5,Gd,6,Ex,None,None,169.0,1,120,GLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,1,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,848,0,140,0,0,0,0,186.0,662.0,0.0,4435,1Story,5,2006,VinylSd,Mn,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,TwnhsE,848.0,None,0,CollgCr,RM,155900
1078,Y,Gd,65.0,1994,1994,PConc,0,0.0,1,0.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,990,0,0,0,64,0,0,495.0,495.0,0.0,8775,1Story,4,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,990.0,None,0,CollgCr,RL,126000
1079,Y,TA,80.0,1971,2004,CBlock,0,1.0,2,0.0,None,Gd,TA,7,Gd,6,Ex,None,None,144.0,0,20,ALQ,Unf,2.0,1,Norm,Norm,TA,Gd,TA,Abnorml,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1258,216,55,0,0,0,0,602.0,656.0,0.0,11040,1Story,10,2008,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,COD,1Fam,1258.0,None,0,NWAmes,RL,145000
1080,Y,TA,75.0,1963,1963,CBlock,1,0.0,1,1.0,None,TA,TA,5,TA,5,Fa,None,None,0.0,0,20,ALQ,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1040,0,0,0,0,220,0,216.0,824.0,0.0,7500,1Story,6,2010,HdBoard,No,Reg,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1040.0,MnPrv,0,Sawyer,RL,133000
1081,Y,Gd,70.0,2002,2002,PConc,0,0.0,2,0.0,Gd,Gd,TA,5,Gd,7,Ex,None,None,100.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1459,0,192,0,39,0,0,1459.0,0.0,0.0,8749,1Story,9,2007,VinylSd,No,Reg,0,VinylSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1459.0,None,0,CollgCr,RL,192000
1082,Y,TA,80.0,1964,1964,CBlock,0,0.0,1,1.0,Gd,TA,TA,6,TA,6,TA,None,None,425.0,2,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1251,0,0,0,116,0,0,698.0,553.0,0.0,8800,1Story,3,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1251.0,MnPrv,700,NAmes,RL,160000
1083,Y,Gd,64.0,1995,1996,PConc,1,0.0,2,0.0,TA,TA,TA,5,TA,6,Gd,None,None,0.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1498,0,315,0,44,0,807,99.0,592.0,0.0,13031,2Story,7,2006,HdBoard,No,IR2,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,691.0,None,0,Gilbert,RL,187500
